time,u,v,r,x,y,Ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind
5.0,1.0919658305856232,-0.15896343301607724,0.13501988409247592,5.77951789702566,0.5540152732055362,0.4565991401457465,6.677075015136789,0.9949134697634779,4.881960778914531,0.1131170766475948,0.3490658503988659,14.999999999999995,-0.48889157536583183,0.8482582922753299,0.487766132543685
5.25,1.082493799454667,-0.16204374196821034,0.13626864008149583,6.039713778385345,0.6422401254156969,0.49051586072032377,6.921803742196756,1.1133211118110122,5.157623814573935,0.17115913902038166,0.3490658503988659,14.999999999999995,-0.48523144439484583,0.8973646641648071,0.5082623351967835
5.5,1.0729729986464147,-0.16465800217225127,0.13726180830654383,6.295023772581433,0.7374987174578793,0.5247121664254387,7.160491944287884,1.2384626320895564,5.429555600874982,0.2365348028262022,0.3490658503988659,14.999999999999995,-0.4807230669770927,0.9447808781767578,0.5269135921452571
5.75,1.0634525426528285,-0.16684442972565147,0.13802993907757355,6.545184556343976,0.839717704298298,0.5591280187584905,7.392902529593295,1.3701649098051867,5.697466583094657,0.30927049879140933,0.3490658503988659,14.999999999999996,-0.4753834212184887,0.990305130052193,0.5436355100022267
6.0,1.05397660267553,-0.16864146006106384,0.13860149778577688,6.789949320346864,0.9487939682814127,0.5937107625159752,7.618819759636194,1.5082345771688195,5.961078881057533,0.38935335939400584,0.3490658503988659,14.999999999999995,-0.4692404516082815,1.0337537880433023,0.5583715287141576
6.25,1.0445842826858478,-0.17008691496840062,0.13900262914264197,7.029088304361955,1.064598395514839,0.628414572225327,7.8380488432241755,1.6524613443079619,6.2201277654997345,0.4767354467217162,0.3490658503988659,14.999999999999996,-0.462338919777424,1.074952889831582,0.5711008619385687
6.5,1.0353096743033117,-0.1712173606621211,0.13925704170624925,7.262388968170197,1.186979470800101,0.6631998562825233,8.050415272811367,1.8026210411911685,6.474362663529026,0.5713379004090335,0.3490658503988659,14.999999999999995,-0.45472675247517935,1.113749475328341,0.5818185140071199
6.75,1.026182053147045,-0.17206763576658787,0.13938598919564837,7.489655864235584,1.3157666290288903,0.6980326431231104,8.255763976641973,1.95847835298071,6.723547751829195,0.673054905077071,0.3490658503988659,14.999999999999996,-0.4464524573332359,1.1500117404251626,0.5905309303622714
7.0,1.0172261633946664,-0.17267053138857816,0.13940833759287344,7.710710277603999,1.4507733299620391,0.732883974006767,8.453958349001995,2.119789252316029,6.967462206206004,0.7817574076080493,0.3490658503988659,14.999999999999996,-0.4375644907607586,1.1836273781368252,0.597254373750766
7.25,1.0084625579375934,-0.1730565979787208,0.13934069308644956,7.925389688270349,1.591799838534147,0.7677293198289957,8.644879206236874,2.2863031384084507,7.205900170303824,0.8972965386598434,0.3490658503988659,14.999999999999998,-0.4281107779631667,1.2145019874672554,0.6020135055630118
7.5,0.9999079669804845,-0.17325405400514354,0.13919756674438102,8.133547107929624,1.7386357017435639,0.8025480361904287,8.828423708294734,2.457764695919871,7.438670507564515,1.0195067075672566,0.3490658503988659,14.999999999999996,-0.418138359616349,1.2425575963409679,0.6048401658962159
7.75,0.9915756739240983,-0.17328877278293914,0.13899155500211072,8.335050336944985,1.8910619301211469,0.8373228661092127,9.004504277871131,2.633915496430451,7.665596396018838,1.148208363811843,0.3490658503988659,15.0,-0.4076931405370248,1.2677313211852077,0.6057723363470172
8.0,0.9834758885495869,-0.17318432751958288,0.13873353619234488,8.5297811668176,2.048852899455843,0.8720394836320859,9.173047537706223,2.8144953591482116,7.886514795928977,1.2832104397634738,0.3490658503988659,14.999999999999998,-0.39681978540496127,1.289974302833593,0.6048534938798401
8.25,0.9756161026244192,-0.17296207460918306,0.1384328734739945,8.717634559896027,2.2117779984476713,0.9066860854891089,9.333993282411557,2.9992435057424505,8.101275837380497,1.4243124911528924,0.3490658503988659,15.0,-0.38556574521337034,1.3092598115614533,0.6021469387627416
8.5,0.9680014095474132,-0.17264125302792982,0.13809762954443103,8.89851783210103,2.37960303715261,0.9412530414931464,9.487293490572137,3.1878995322532093,8.309742173629923,1.5713065420520103,0.3490658503988659,14.999999999999998,-0.3739833762607724,1.325587141073675,0.5977431357297309
8.75,0.9606348030326866,-0.1722391115719613,0.1377347296347745,9.0723498531385,2.5520914386582536,0.9757325972059202,9.632911384062409,3.38020421482358,8.51178832221459,1.7239786624929276,0.3490658503988659,15.0,-0.3621232940423711,1.3389660930700182,0.5917350656720923
9.0,0.9535174628861391,-0.17177105373985319,0.13735010762761446,9.239060260705376,2.729005244046362,1.0101185996606512,9.770820544370022,3.5759001612095807,8.70729997704073,1.8821103268831436,0.3490658503988659,14.999999999999998,-0.35003372303571334,1.3494148089124822,0.584215401138581
9.25,0.9466490116213192,-0.17125078579712677,0.13694882858275814,9.398588718039484,2.9101059557812157,1.044406264961916,9.9010040918705,3.7747323445401073,8.896173344208469,2.0454795670223245,0.3490658503988659,15.0,-0.33776051949433367,1.3569591519387403,0.5752761457170658
9.5,0.9400277386669932,-0.17069045979328099,0.13653519105319184,9.550884233191809,3.0951552243973026,1.0785919850182106,10.023453939555012,3.976448519860168,9.078314526828606,2.2138619289344375,0.3490658503988659,14.999999999999998,-0.3253472074618473,1.3616321683376387,0.5650083443122562
9.75,0.9336508112131066,-0.17010081297488835,0.13611284742223398,9.695904499350327,3.2839154140428874,1.1126731374878707,10.138170104509056,4.180799539498112,9.253638894191598,2.387031288587663,0.3490658503988659,14.999999999999998,-0.3128350388291913,1.3634736206743607,0.5535018659213
10.0,0.927514453228878,-0.16949130039061414,0.1356848844527356,9.833615301585992,3.476150064318248,1.146647941098488,10.245160080289908,4.3875396051412405,9.422070522882075,2.564760523495256,0.3490658503988659,14.999999999999996,-0.30026305236826994,1.3625295845836018,0.5408452295669475
10.25,0.9216141012557145,-0.16887021535493543,0.13525389983463454,9.96398998263481,3.6716242494729023,1.1805153292883193,10.34443827988442,4.596426440819718,9.583541685385201,2.7468220581260865,0.3490658503988659,14.999999999999998,-0.28766845137250896,1.3588532672958853,0.5271262690587725
10.5,0.9159445466108564,-0.16824479396172554,0.13482210326750127,10.087008923691567,3.87010486970695,1.2142748244291692,10.436025517397411,4.80722141385606,9.737992329985723,2.9329883255578406,0.3490658503988659,14.999999999999996,-0.2750931919640868,1.3525292396619795,0.5124486680718616
10.75,0.9105000314780036,-0.16762128648448363,0.13439138170886067,10.20265910997176,4.071360873087418,1.2479264705821378,10.51994854061447,5.019689622626535,9.88536967932905,3.1230321235483007,0.3490658503988659,14.999999999999998,-0.26258313747482,1.343669703359855,0.4969295671654468
11.0,0.9052743603105714,-0.16700505127604656,0.13396337069648595,10.310933692600951,4.275163419302497,1.2814707423247285,10.59623959817304,5.233599927499931,10.025627787028862,3.3167269111050626,0.3490658503988659,14.999999999999998,-0.25018121032519247,1.332388121837554,0.4806818383180664
11.25,0.9002609900702757,-0.16640065218982553,0.1335394619378965,10.411831619313899,4.481286004691741,1.3149084977632897,10.664936047987142,5.448724968237241,10.158727190640656,3.5138470411462412,0.3490658503988659,14.999999999999998,-0.23792717677681757,1.3187979391797104,0.4638133304184956
11.5,0.8954531153399813,-0.16581194277829575,0.1331208424703682,10.505357299434445,4.68950454136071,1.3482409148964016,10.726080027221371,5.664841138355973,10.28463457164752,3.714167944365448,0.3490658503988659,14.999999999999998,-0.22585774129009115,1.3030124460147214,0.44642690578491406
11.75,0.8908437428634404,-0.16524214728197778,0.13270851720345353,10.59152029630033,4.899597412615755,1.3814694437057324,10.77971814488488,5.881728549373035,10.403322447715778,3.9174662758584753,0.3490658503988659,14.999999999999998,-0.21400663969241987,1.285144673382173,0.4286204916783329
12.0,0.8864257504510947,-0.16469392689647483,0.13230332696219113,10.670335080647401,5.111345500913884,1.414595768545779,10.825901233789994,6.099170977400705,10.514768927504809,4.123520024427062,0.3490658503988659,14.999999999999998,-0.20240472889547728,1.265307284835359,0.410487137613804
12.25,0.8821919476576594,-0.16416944541314438,0.13190598013285582,10.741820782921643,5.3245321976106945,1.447621761170453,10.864684117862462,6.316955797152352,10.618957447980824,4.332108598069037,0.3490658503988659,14.999999999999998,-0.19108008462824927,1.2436125046906246,0.39211509677279993
12.5,0.8781351157603541,-0.1636704220894198,0.1315170561956035,10.806001014673944,5.538943401576294,1.480549460646763,10.89612542814565,6.534873916269151,10.715876601202238,4.543012886883436,0.3490658503988659,14.999999999999998,-0.18005599110955334,1.2201764556784607,0.37358892839157837
12.75,0.8742480751208342,-0.16319816204103832,0.13113704720210384,10.862903674502283,5.75436750544402,1.513381032553828,10.920287428869578,6.7527197001802834,10.805519920134987,4.756015310707757,0.3490658503988659,14.999999999999998,-0.1693370830899818,1.1951485904199814,0.35499647322153
13.0,0.870523737021346,-0.1627535741385123,0.13076636340255243,10.91256081139979,5.970595387723741,1.5461187612281262,10.937235872342956,6.97029091205475,10.887885750456622,4.970899863392733,0.3490658503988659,14.999999999999998,-0.1589198014396857,1.1686896777999352,0.33642383430717615
13.25,0.8669551410026792,-0.16233721866260736,0.13040535369111433,10.955008467841743,6.187420397111186,1.5787650209879889,10.947039857983846,7.187388647235625,10.962977077699641,5.187452146986747,0.3490658503988659,14.999999999999998,-0.14880075687886016,1.1409542804918027,0.3179514073536362
13.5,0.8635354711462522,-0.1619493501489793,0.1300543013009744,10.990286575902122,6.404638338430431,1.611322267672604,10.949771727089413,7.403817274870588,11.030801424714829,5.4054594019902735,0.3490658503988659,14.999999999999998,-0.1389767819245423,1.1120907501952393,0.29965398153466827
13.75,0.860258075121382,-0.1615899625062674,0.12971343100086166,11.01843884527546,6.622047451546024,1.6437930207719391,10.94550696138709,7.619384375715832,11.09137072916383,5.624710527376216,0.3490658503988659,14.999999999999998,-0.12944493327895182,1.0822413561869844,0.281600877329392
14.0,0.8571164777361184,-0.1612588213159641,0.12938291968735652,11.03951268439971,6.839448393012155,1.6761798464644921,10.934324115829002,7.833900687012247,11.144701252970421,5.8449960990120635,0.3490658503988659,14.999999999999996,-0.12020248944731508,1.0515424041095949,0.2638560831767954
14.25,0.8541043893992593,-0.1609554998953203,0.12906288813911077,11.053559130446626,7.056644216878553,1.7084853542873755,10.916304748330665,8.047180048936115,11.190813512562586,6.066108384820991,0.3490658503988659,14.999999999999998,-0.11124694172903961,1.0201243541828289,0.2464783869410373
14.5,0.8512157164610459,-0.160679404572893,0.1287534243732023,11.060632786388496,7.273440358496867,1.7407121719099758,10.891533379693119,8.25903935943755,11.229732193083873,6.287841357556184,0.3490658503988659,14.999999999999996,-0.10257606813944695,0.9881119862976083,0.22952150974204844
14.75,0.848444557048382,-0.16042980059857048,0.12845456675610167,11.06079178389723,7.489644620732577,1.77286295014584,10.860097450320124,8.469298531289791,11.261486117474336,6.509990710175363,0.3490658503988659,14.999999999999996,-0.09420678112454108,0.9556324233687276,0.21303175484605988
15.0,0.8457851305992338,-0.1602058169394198,0.12816631450529106,11.05409773745122,7.705067153771616,1.8049403401450108,10.8220872964337,8.67778044928004,11.28610817846874,6.732353858263194,0.34906585039886584,14.999999999999996,-0.08619646552098237,0.9228241642327949,0.1970453136461235
15.25,0.8432317535123671,-0.16000645836307503,0.1278886214404036,11.040615725496275,7.919520426348655,1.8369469887069219,10.777596135796365,8.88431091937504,11.303635315196185,6.954729933322272,0.3490658503988659,14.999999999999998,-0.07860155850102143,0.889819798276601,0.18159382758743262
15.5,0.8407788562221112,-0.15983063087542873,0.12762140420592089,11.020414273722617,8.132819192987798,1.8688855240645195,10.726720065018945,9.088718618541513,11.314108482426288,7.176919767434082,0.34906585039886584,14.999999999999998,-0.07147133434725844,0.8567435556697769,0.1667053571735476
15.75,0.8384209955309961,-0.15967715808940042,0.12736454000735295,10.993565354389863,8.34478049529521,1.9007585544090493,10.66955806050258,9.290835078027008,11.317572648277148,7.39872591256341,0.34906585039886584,14.999999999999998,-0.06484816594567322,0.8237115539927709,0.15240449140769116
16.0,0.8361528749808372,-0.15954480009401037,0.12711788378624858,10.960144385715198,8.555223640103726,1.932568649121909,10.606211995740901,9.490494650734913,11.314076775689495,7.619952629472539,0.3490658503988658,14.999999999999996,-0.05876779477444257,0.7908320717564564,0.13871246716584587
16.25,0.8339693591017909,-0.15943227248426703,0.1268812707047652,10.920230246003998,8.763970215687861,1.9643183326242466,10.536786660541017,9.68753451597631,11.303673831466979,7.840405915399412,0.34906585039886584,14.999999999999998,-0.05325959914864989,0.7582058054791901,0.12564727875907633
16.5,0.8318654764839505,-0.15933825639789218,0.12665449274665153,10.873905292927988,8.970844129264654,1.9960101011109002,10.461389763925474,9.88179469780928,11.286420821930502,8.059893560720027,0.34906585039886584,14.999999999999998,-0.048346859717184935,0.7259260866496918,0.11322377330405825
16.75,0.8298364403600855,-0.15926141314595774,0.12643734230967765,10.821255369982008,9.175671603305526,2.0276463840535213,10.380131974865053,10.073118064260434,11.262378765098964,8.278225142350617,0.34906585039886584,15.0,-0.044018996626522144,0.694079478467266,0.10145169196383391
17.0,0.827877858300525,-0.15920039752111237,0.1262295846024705,10.76236981808702,9.378281268653215,2.059229553547422,10.29312692250953,10.26135040804721,11.23161271366451,8.495212129259219,0.34906585039886584,14.999999999999996,-0.04010783755855086,0.6627474732743754,0.09032662624656429
17.25,0.8259859192890335,-0.1591538675100153,0.12603093268194374,10.697341460905719,9.57850427647291,2.090761935430924,10.200491168841094,10.446340544023014,11.194191752970344,8.710668008922806,0.34906585039886584,14.999999999999996,-0.03640817835934345,0.6320054225818286,0.07983908396059221
17.5,0.8241573944172231,-0.15912050029448996,0.12584111483725127,10.62626654734497,9.77617442104773,2.1222457602508342,10.10234419032825,10.627940447499856,11.150188904361691,8.924408394595602,0.34906585039886584,14.999999999999998,-0.03273694737881391,0.6019220956268716,0.06997894877681343
17.75,0.822389556978724,-0.15909900388661316,0.12565983785696658,10.54924470413758,9.971128312623836,2.153683200757152,9.998808292080856,10.806005403148017,11.099681116194304,9.136251222099656,0.3490658503988659,14.999999999999998,-0.028932421273700232,0.5725597786182011,0.060735440283226576
18.0,0.8206801426313226,-0.15908812464363736,0.12548680084487074,10.466378888533548,10.163205467388904,2.185076365777119,9.890008560770923,10.980394090214016,11.042749216296173,9.346016844563792,0.3490658503988659,14.999999999999996,-0.02485339734368011,0.5439744378720897,0.052097102656489744
18.25,0.8190273020326142,-0.15908665725233304,0.1253217439080426,10.377775306936298,10.352248415766963,2.2164272679336166,9.776072803203357,11.150968702852191,10.97947781066924,9.553528128681736,0.3490658503988659,14.999999999999996,-0.020378373000992645,0.5162159120370401,0.04405180196723783
18.5,0.817429528844941,-0.1590934497738667,0.12516438827351195,10.283543363313658,10.538102828591677,2.247737876742194,9.657131443809606,11.317595039651703,10.909955282817712,9.758610617531652,0.34906585039886584,14.999999999999996,-0.015404767791914034,0.4893280247689849,0.03658669967888627
18.75,0.8158855498242477,-0.1591074114076783,0.1250144813117816,10.183795583548036,10.720617576186742,2.279010085859215,9.533317468721712,11.480142573887273,10.834273698374359,9.961092578486209,0.34906585039886584,14.999999999999998,-0.010012454899142157,0.46333952420041136,0.029685565147686225
19.0,0.8143935374041988,-0.15912753218069042,0.1248717763936081,10.078647625861493,10.899644727845542,2.3102457165049706,9.404766424812527,11.638484444477507,10.75252882691046,10.160805011213577,0.34906585039886584,14.999999999999996,-0.004783977464018216,0.43824606770192986,0.023323377177854102
19.25,0.812950563625113,-0.15915288594957613,0.12473597398944232,9.968218411382223,11.075039467645231,2.3414465471852743,9.271616519790213,11.792497344199969,10.664820302974233,10.357581591090494,0.34906585039886584,14.999999999999996,-0.0003342185799692211,0.4140369628060291,0.017473920907596023
19.5,0.8115527303641394,-0.15918260916742413,0.1246067756897844,9.852630307709072,11.246659920013387,2.3726142570004987,9.134008838719888,11.942061375510734,10.571251776698254,10.55125846451604,0.34906585039886584,14.999999999999996,0.0027953057398480206,0.39070161570942397,0.012111615780602016
19.75,0.8101953311885358,-0.15921588160569153,0.12448383533782607,9.732009340207856,11.414367122308695,2.4037504540302694,8.992087523046711,12.087059997615807,10.471931157369003,10.741674247001585,0.34906585039886584,14.999999999999998,0.0041322990562866835,0.36822971147919087,0.007211526368227326
20.0,0.8088729617221467,-0.15925191484886958,0.12436676375330781,9.606485329043881,11.578025020684603,2.434856664675031,8.845999903879132,12.227380022291575,10.36697075420863,10.92867001907763,0.34906585039886584,14.999999999999996,0.0032690697176132807,0.34661138592949636,0.0027493500141576857
20.25,0.8075797276564424,-0.15928993857825635,0.12425516697604085,9.476192077579343,11.737500485609631,2.4659342938142754,8.695896702868204,12.362911652926304,10.256487452290482,11.11208931829296,0.34906585039886584,14.999999999999996,-0.0001424773000180489,0.32583738312444727,-0.0012985915354886326
20.5,0.8063093947685105,-0.1593291962844423,0.1241485941165755,9.341267477363488,11.89266347999292,2.496984663889,8.541932095846466,12.493548616982544,10.14060285888051,11.291778343003298,0.3490658503988658,14.999999999999996,-0.006154546606098823,0.3058930225535558,-0.0049545712524262245
20.75,0.8050567194069789,-0.15936896073232576,0.12404659444464249,9.201853531069677,12.043387208920786,2.528008973335717,8.384263745902317,12.619188340553913,10.019443316237037,11.467586077287658,0.3490658503988658,14.999999999999998,-0.013934551118872325,0.2867432486910819,-0.008237266527147784
21.0,0.8038185028613689,-0.15940856663332859,0.12394874373144033,9.058095999048323,12.189548625539915,2.5590083054481076,8.22305242550421,12.739732440535121,9.893139572592435,11.63936481054471,0.3490658503988658,14.999999999999996,-0.02252508002306497,0.2683515095869408,-0.011164291080795762
21.25,0.8025934423006408,-0.1594474255323578,0.12385463971996503,8.910144017061146,12.331028827466659,2.58998365768519,8.058461599785918,12.855087087686096,9.761826434336374,11.806970567247221,0.3490658503988658,14.999999999999996,-0.031050884140465376,0.2506846320177853,-0.013753048247405062
21.5,0.8013819520673412,-0.15948503819433782,0.12376397240169573,8.758149630951529,12.467713431914191,2.620935914252644,7.890656959130836,12.965163393555958,9.62564230277222,11.970263470272425,0.3490658503988658,14.999999999999998,-0.03871370622321758,0.23371243578715575,-0.016020841325678565
21.75,0.8001859392467624,-0.15952100319517448,0.12367648198610258,8.602267314039858,12.599492888520176,2.651865905160654,7.719805889108425,13.069877660284723,9.484728738971292,12.12910811675563,0.34906585039886584,14.999999999999998,-0.04478744706435881,0.2174073653861225,-0.017984987697092447
22.0,0.7990085942723817,-0.15955502159699378,0.12359198377488935,8.44265360879771,12.726262642095401,2.6827744049251767,7.5460771008108605,13.169151528077094,9.339230116784561,12.283373756113706,0.3490658503988658,14.999999999999996,-0.0487680145144856,0.20174348355313973,-0.01966104275670115
22.25,0.7978533834995122,-0.15958689652048494,0.12351039075373912,8.279466721389385,12.847923247209032,2.713662139229574,7.369640210636322,13.262912066734218,9.189293232142447,12.432934427683845,0.34906585039886584,14.999999999999996,-0.0508238030817658,0.18669422109288336,-0.021057500968176324
22.5,0.7967231586376833,-0.15961651809404662,0.12343165376985414,8.112866446968376,12.964380321527234,2.74452983616683,7.1906656348527225,13.351091663658842,9.035067259084029,12.577668979395625,0.34906585039886584,14.999999999999996,-0.05127700817210258,0.1722346555892464,-0.022182204922986427
22.75,0.7956201180259223,-0.15964384506091067,0.12335577668041418,7.9430141647297114,13.075544440065345,2.7753782062537087,7.009324588439505,13.433627915147643,8.876703741019918,12.717460964983047,0.34906585039886584,14.999999999999996,-0.0504345220400903,0.1583420170048125,-0.023044367549635916
23.0,0.7945458424859382,-0.15966888460815945,0.12328277594558379,7.770072838351962,13.181331052265609,2.806207962923336,6.825789073027449,13.510463503635206,8.714356603676475,12.852198600896012,0.34906585039886584,14.999999999999995,-0.04858862306178469,0.14499525377007158,-0.02365452646853191
23.25,0.7935013430415894,-0.15969168204099632,0.12321265826360552,7.59420701349079,13.28166044110388,2.8370198340324855,6.6402318685859285,13.581546124162855,8.548182158395651,12.981774758044903,0.34906585039886584,14.999999999999995,-0.04597353183887039,0.13217295625856956,-0.024020961802657823
23.5,0.7924873205793124,-0.15971231089790627,0.12314545722694986,7.415582809744836,13.376457664805097,2.867814537344137,6.452826531858629,13.646828427630327,8.378339087631042,13.106086901979866,0.34906585039886584,14.999999999999996,-0.042665128773776734,0.11984912628073789,-0.024141534041425147
23.75,0.7915043571286283,-0.1597308718136303,0.12308120876486839,7.23436781658405,13.465652567486098,2.8985928065731357,6.263747282749087,13.706267985316982,8.204988350419013,13.225037149655213,0.3490658503988659,14.999999999999996,-0.038703580280341716,0.10799618293872362,-0.02401314320409094
24.0,0.7905529332899488,-0.1597474900597809,0.12301994942893905,7.050731021585924,13.54917977921473,2.9293553912726598,6.073168933640187,13.759827267239562,8.028293109531662,13.3385322911899,0.3490658503988659,14.999999999999996,-0.03412326877899634,0.09658453166380354,-0.023633766387566653
24.25,0.7896334465487175,-0.15976231248683914,0.12296173782754179,6.864842691805327,13.626978712898731,2.96010303756315,5.881266775793081,13.80747363648572,7.848418607817573,13.446483789311744,0.34906585039886584,14.999999999999995,-0.029005579487684615,0.08559150771320241,-0.022999698671622763
24.5,0.7887459438956836,-0.15977548001264535,0.12290662664264032,6.676874304368972,13.698993570686964,2.9908365158709116,5.68821650489284,13.849179307476492,7.665532103845103,13.548807833897436,0.34906585039886584,14.999999999999993,-0.023565541152105678,0.07501646321263258,-0.02210124060513453
24.75,0.7878900359441603,-0.1597871176733364,0.12285467136195109,6.486998530712539,13.76517333288349,3.0215566143393717,5.494194209841632,13.884921320173708,7.479802851583445,13.645425345593273,0.34906585039886584,14.999999999999993,-0.018032106403076082,0.06485409187782824,-0.020925636892971406
25.0,0.7870648920879306,-0.15979733679365357,0.12280594801971617,6.295389230658599,13.825471746239485,3.052264123194691,5.2993763714605295,13.914681523237782,7.2914020898566685,13.736261969241186,0.3490658503988659,14.999999999999995,-0.012626569160314939,0.0551037281939243,-0.019460771565594958
25.25,0.7862692682766995,-0.1598061949497564,0.12276049776043844,6.102221436446817,13.879847353502015,3.082959858445267,5.1039398463989345,13.938446559737875,7.100503026494699,13.821248147266157,0.3490658503988659,14.999999999999996,-0.007563765785772283,0.045805383219699326,-0.01770391547485629
25.5,0.7855015199167532,-0.1598136850135756,0.12271833959464208,5.907671344146005,13.92826350179888,3.1136446473331474,4.908061864252559,13.956207869874673,6.90728082403945,13.900319133723086,0.3490658503988659,14.999999999999996,-0.0030588677634143433,0.03699749051305837,-0.015648068292733613
25.75,0.7847596498289533,-0.15981971859082508,0.12267947000566713,5.711916301248307,13.970688367655304,3.1443193052165177,4.7119200185605505,13.967961719407185,6.711912583936063,13.973415015903424,0.34906585039886584,14.999999999999995,0.000683129875913132,0.02875999210809661,-0.013313960407857855
26.0,0.7840412958171309,-0.15982408552447439,0.12264379250403133,5.5151347655082725,14.00709501725281,3.174984645503321,4.515692226268798,13.973709230478315,6.514577304747747,14.040480804027304,0.34906585039886584,14.999999999999993,0.003465054388531479,0.021200685197518217,-0.010739486976729266
26.25,0.7833438925821044,-0.15982645626062733,0.12261111023590986,5.317506283932212,14.037461434489577,3.2056414516729608,4.319556707110908,13.973456418106634,6.315455860753516,14.10146645087252,0.34906585039886584,14.999999999999993,0.00525636518852938,0.01441440744585707,-0.007989656589987624
26.5,0.7826651970785531,-0.15982643812648714,0.1225811401347812,5.119211365215284,14.061770583076482,3.236290431668986,4.123691850007885,13.967214277939137,6.114730880422682,14.156326888213828,0.3490658503988659,14.999999999999995,0.00608624507506935,0.008512427050340242,-0.0051637906288417735
26.75,0.7820025698532315,-0.15982343153920028,0.12255335985519834,4.920431332998858,14.080010489052102,3.2669322017851106,3.9282760560461485,13.954998863933103,5.912586609951567,14.2050221141711,0.3490658503988659,14.999999999999996,0.005680316187403255,0.00372936379789838,-0.0024455969545816017
27.0,0.7813536773985801,-0.1598167982520663,0.12252709492756148,4.721348309216632,14.092174283924482,3.2975672370004716,3.7334877039152565,13.936831358454409,5.7092089145180065,14.247517209394555,0.3490658503988659,14.999999999999995,0.004923334686356464,-0.00012666150076865522,8.546839398437888e-5
27.25,0.7807201922628905,-0.15980653904959446,0.12250188469122208,4.522144471599038,14.098260272298564,3.328195837353117,3.539504384108563,13.912738148397633,5.504784559089512,14.283782396199495,0.34906585039886584,14.999999999999995,0.005365923323789104,-0.003869469496244665,0.0025218966761994767
27.5,0.7801021692402628,-0.1597935708730786,0.12247753879440063,4.323001524744863,14.098272144109718,3.358818246419633,3.3465023742624345,13.882750894328879,5.299500675227292,14.313793393890556,0.34906585039886584,14.999999999999993,0.005188190658894793,-0.008310250930875864,0.004950672126817028
27.75,0.7794973181430147,-0.15977922728210978,0.12245389431381674,4.124101026330556,14.092219179157897,3.3894346660488583,3.1546569664408524,13.846906695283618,5.09354508622026,14.337531663032177,0.34906585039886584,14.999999999999995,0.003773980517441558,-0.013510270548842435,0.007242294159400059
28.0,0.7789034162149456,-0.1597644257543211,0.12243048465410278,3.9256245906948837,14.080116391046865,3.42004521399726,2.9641426595392657,13.805248248001398,4.887106521850502,14.354984534092331,0.3490658503988659,14.999999999999995,0.0014089627706512261,-0.01920116626943247,0.009206781873809456
28.25,0.7783183688363313,-0.1597498053003566,0.12240674357364875,3.7277535620667277,14.061984448155734,3.450649880161731,2.7751328142745364,13.757823781934992,4.6803743098589194,14.366145114376476,0.3490658503988659,14.999999999999995,-0.0019039240880675244,-0.025249594324627842,0.010753920342519529
28.5,0.7777404392035852,-0.1597357640291551,0.12238213659570712,3.530668866011354,14.037849669654868,3.4812485116990555,2.5877994894337806,13.70468703862879,4.473538242588928,14.371012300680945,0.3490658503988659,14.999999999999993,-0.005870406022304421,-0.031514272474812755,0.011852287940604712
28.75,0.7771686283910823,-0.1597225233904648,0.12235625077906898,3.334550646954988,14.007743964008952,3.5118408383853548,2.4023130775137607,13.645897153711676,4.266788216396216,14.369590774306229,0.34906585039886584,14.999999999999991,-0.010117107017984397,-0.03791257698330742,0.012518526315391585
29.0,0.7766026947223151,-0.15971023649015764,0.1223288484424686,3.139577881095138,13.97170472115013,3.542426511164856,2.21884192670456,13.581518480628413,4.060313835485716,14.361890961671849,0.34906585039886584,14.999999999999991,-0.014264442139515686,-0.04442818509155323,0.012805075213629216
29.25,0.7760431066585697,-0.1596990451975456,0.12229986996217912,2.945928160993421,13.929774741896676,3.573005120577843,2.037552134091275,13.511620471621372,3.8543041878955675,14.34792901217198,0.34906585039886584,14.99999999999999,-0.017936776707845336,-0.05111060921298502,0.012772022575161248
29.5,0.7754911499101161,-0.15968915597048308,0.12226935430673085,2.753777243173683,13.8820021191663,3.603576295833665,1.8586071421991779,13.436277439210954,3.648947344148188,14.327726799121645,0.3490658503988658,14.99999999999999,-0.020791135009660136,-0.058027181519174055,0.012474702057565352
29.75,0.7749483342324595,-0.15968085393509643,0.12223742077157343,2.5632987484412975,13.828440035764562,3.634139682959374,1.6821674484976556,13.355568348877275,3.4444300483849393,14.301311722651848,0.3490658503988658,14.99999999999999,-0.022750043572690077,-0.06527178049966509,0.01194791757092916
30.0,0.7744161708623701,-0.15967451572426325,0.12220427634965499,2.3746640753513932,13.769146698600855,3.6646949268650313,1.508390527159556,13.269576743836636,3.2409376235432306,14.268716653365075,0.3490658503988658,14.99999999999999,-0.02384332052706355,-0.0729428769340402,0.011216637466911521
30.25,0.7738961808228932,-0.15967058934491982,0.12217011176327931,2.188042235091006,13.704185272198929,3.6952417421306345,1.337430716812909,13.17839059271593,3.038653753369103,14.229979951681928,0.3490658503988658,14.999999999999991,-0.023928414346591546,-0.08111894771066032,0.010292298068677702
30.5,0.7733903563918988,-0.1596695656107516,0.1221350684798332,2.003599614023584,13.633623697724467,3.7257799085839003,1.1694390062518063,13.082102093032667,2.8377602217953615,14.185145302416267,0.34906585039886584,14.999999999999991,-0.0225960881920508,-0.08986076586988861,0.009166413641421001
